"(and 
  (always (located person7 city0))
  (always (not (in person7 plane1)))
  (always (located plane2 city2))
  (always (= (onboard plane2) 0))
  (always (= (fuel plane2) 1469))
  (always (located plane3 city3))
  (always (= (onboard plane3) 0))
  (always (= (fuel plane3) 1532))
)",1,7.533246040344238,0,0,25.94965362548828,33.34778666496277,1,1,0,""
"(always (located person7 city0))
(always (located plane2 city2))
(always (located plane3 city3))
(always (= (onboard plane2) 0))
(always (= (onboard plane3) 0))",1,13.241439580917358,0,0,31.137545347213745,44.25549101829529,0,1,0,"missing refuel"
"(always (and 
    (located plane2 city2)
    (= (fuel plane2) 1469)
    (= (onboard plane2) 0)
    (located plane3 city3)
    (= (fuel plane3) 1532)
    (= (onboard plane3) 0)
))",1,3.417546033859253,0,0,14.551694631576538,17.686426877975464,1,1,0,""
"(always (and
  (= (onboard plane2) 0)
  (= (onboard plane3) 0)
  (located plane2 city2)
  (located plane3 city3)
))",1,2.3096981048583984,0,0,19.89244818687439,21.946964263916016,0,1,0,"missing refuel"
"(always (and
  (<= (+ (n_flyslow plane1 city0 city0) (n_flyfast plane1 city0 city0) 
         (n_flyslow plane1 city1 city0) (n_flyfast plane1 city1 city0)
         (n_flyslow plane1 city2 city0) (n_flyfast plane1 city2 city0)
         (n_flyslow plane1 city3 city0) (n_flyfast plane1 city3 city0)
         (n_flyslow plane1 city4 city0) (n_flyfast plane1 city4 city0)
         (n_flyslow plane1 city5 city0) (n_flyfast plane1 city5 city0)) 3)
  (<= (+ (n_flyslow plane1 city0 city1) (n_flyfast plane1 city0 city1)
         (n_flyslow plane1 city1 city1) (n_flyfast plane1 city1 city1)
         (n_flyslow plane1 city2 city1) (n_flyfast plane1 city2 city1)
         (n_flyslow plane1 city3 city1) (n_flyfast plane1 city3 city1)
         (n_flyslow plane1 city4 city1) (n_flyfast plane1 city4 city1)
         (n_flyslow plane1 city5 city1) (n_flyfast plane1 city5 city1)) 3)
  (<= (+ (n_flyslow plane1 city0 city2) (n_flyfast plane1 city0 city2)
         (n_flyslow plane1 city1 city2) (n_flyfast plane1 city1 city2)
         (n_flyslow plane1 city2 city2) (n_flyfast plane1 city2 city2)
         (n_flyslow plane1 city3 city2) (n_flyfast plane1 city3 city2)
         (n_flyslow plane1 city4 city2) (n_flyfast plane1 city4 city2)
         (n_flyslow plane1 city5 city2) (n_flyfast plane1 city5 city2)) 3)
  (<= (+ (n_flyslow plane1 city0 city3) (n_flyfast plane1 city0 city3)
         (n_flyslow plane1 city1 city3) (n_flyfast plane1 city1 city3)
         (n_flyslow plane1 city2 city3) (n_flyfast plane1 city2 city3)
         (n_flyslow plane1 city3 city3) (n_flyfast plane1 city3 city3)
         (n_flyslow plane1 city4 city3) (n_flyfast plane1 city4 city3)
         (n_flyslow plane1 city5 city3) (n_flyfast plane1 city5 city3)) 3)
  (<= (+ (n_flyslow plane1 city0 city4) (n_flyfast plane1 city0 city4)
         (n_flyslow plane1 city1 city4) (n_flyfast plane1 city1 city4)
         (n_flyslow plane1 city2 city4) (n_flyfast plane1 city2 city4)
         (n_flyslow plane1 city3 city4) (n_flyfast plane1 city3 city4)
         (n_flyslow plane1 city4 city4) (n_flyfast plane1 city4 city4)
         (n_flyslow plane1 city5 city4) (n_flyfast plane1 city5 city4)) 3)
  (<= (+ (n_flyslow plane1 city0 city5) (n_flyfast plane1 city0 city5)
         (n_flyslow plane1 city1 city5) (n_flyfast plane1 city1 city5)
         (n_flyslow plane1 city2 city5) (n_flyfast plane1 city2 city5)
         (n_flyslow plane1 city3 city5) (n_flyfast plane1 city3 city5)
         (n_flyslow plane1 city4 city5) (n_flyfast plane1 city4 city5)
         (n_flyslow plane1 city5 city5) (n_flyfast plane1 city5 city5)) 3)
))",1,8.427891492843628,0,0,30.889418840408325,39.081801414489746,1,1,0,""
"(always (and
  (<= (+ (n_flyslow plane1 city0 city0) (n_flyslow plane1 city1 city0) (n_flyslow plane1 city2 city0) (n_flyslow plane1 city3 city0) (n_flyslow plane1 city4 city0) (n_flyslow plane1 city5 city0) (n_flyfast plane1 city0 city0) (n_flyfast plane1 city1 city0) (n_flyfast plane1 city2 city0) (n_flyfast plane1 city3 city0) (n_flyfast plane1 city4 city0) (n_flyfast plane1 city5 city0)) 3)
  (<= (+ (n_flyslow plane1 city0 city1) (n_flyslow plane1 city1 city1) (n_flyslow plane1 city2 city1) (n_flyslow plane1 city3 city1) (n_flyslow plane1 city4 city1) (n_flyslow plane1 city5 city1) (n_flyfast plane1 city0 city1) (n_flyfast plane1 city1 city1) (n_flyfast plane1 city2 city1) (n_flyfast plane1 city3 city1) (n_flyfast plane1 city4 city1) (n_flyfast plane1 city5 city1)) 3)
  (<= (+ (n_flyslow plane1 city0 city2) (n_flyslow plane1 city1 city2) (n_flyslow plane1 city2 city2) (n_flyslow plane1 city3 city2) (n_flyslow plane1 city4 city2) (n_flyslow plane1 city5 city2) (n_flyfast plane1 city0 city2) (n_flyfast plane1 city1 city2) (n_flyfast plane1 city2 city2) (n_flyfast plane1 city3 city2) (n_flyfast plane1 city4 city2) (n_flyfast plane1 city5 city2)) 3)
  (<= (+ (n_flyslow plane1 city0 city3) (n_flyslow plane1 city1 city3) (n_flyslow plane1 city2 city3) (n_flyslow plane1 city3 city3) (n_flyslow plane1 city4 city3) (n_flyslow plane1 city5 city3) (n_flyfast plane1 city0 city3) (n_flyfast plane1 city1 city3) (n_flyfast plane1 city2 city3) (n_flyfast plane1 city3 city3) (n_flyfast plane1 city4 city3) (n_flyfast plane1 city5 city3)) 3)
  (<= (+ (n_flyslow plane1 city0 city4) (n_flyslow plane1 city1 city4) (n_flyslow plane1 city2 city4) (n_flyslow plane1 city3 city4) (n_flyslow plane1 city4 city4) (n_flyslow plane1 city5 city4) (n_flyfast plane1 city0 city4) (n_flyfast plane1 city1 city4) (n_flyfast plane1 city2 city4) (n_flyfast plane1 city3 city4) (n_flyfast plane1 city4 city4) (n_flyfast plane1 city5 city4)) 3)
  (<= (+ (n_flyslow plane1 city0 city5) (n_flyslow plane1 city1 city5) (n_flyslow plane1 city2 city5) (n_flyslow plane1 city3 city5) (n_flyslow plane1 city4 city5) (n_flyslow plane1 city5 city5) (n_flyfast plane1 city0 city5) (n_flyfast plane1 city1 city5) (n_flyfast plane1 city2 city5) (n_flyfast plane1 city3 city5) (n_flyfast plane1 city4 city5) (n_flyfast plane1 city5 city5)) 3)
))",1,8.023714303970337,0,0,32.19946050643921,39.85532999038696,1,1,0,""
"(always (forall (?a - aircraft)
  (and 
    (imply (in person1 ?a) (in person3 ?a))
    (imply (in person3 ?a) (in person1 ?a))
  )
))",1,5.529453754425049,0,0,21.34123706817627,26.665077686309814,0,1,0,"Missing same city and transition state"
"(always (not (exists (?a1 ?a2 - aircraft) (and (in person1 ?a1) (in person3 ?a2) (not (= ?a1 ?a2))))))",1,5.418565273284912,0,0,41.84906315803528,46.97054719924927,0,2,1,"> There is a syntax error. Try again carefully to translate correctly.

Missing same city and transition state"
"(always (forall (?p - person ?c - city) 
  (<= (+ (n_debark ?p plane1 ?c) (n_debark ?p plane2 ?c) (n_debark ?p plane3 ?c)) 1)))",1,12.939542531967163,0,0,18.52116560935974,31.292904376983643,1,1,0,""
"(always (forall (?p - person ?c - city)
    (<= (+ (n_debark ?p plane1 ?c) (n_debark ?p plane2 ?c) (n_debark ?p plane3 ?c)) 1)))",1,8.922116994857788,0,0,39.25725722312927,48.05674195289612,1,1,0,""
